2740 24944
10 644 22 -1.791759469228055
10 1118 137 0.000000000000000
10 1086 25 -0.693147180559945
10 1086 34 -0.693147180559945
10 1068 87 0.000000000000000
10 193 194 0.000000000000000
10 1477 70 0.000000000000000
10 226 227 0.000000000000000
10 846 1908 0.000000000000000
10 587 2341 0.000000000000000
10 808 2219 -0.693147180559945
10 808 2318 -0.693147180559945
10 504 891 0.000000000000000
10 350 1137 -0.693147180559945
10 350 2101 -0.693147180559945
10 313 585 -1.609437912434100
10 313 150 -1.609437912434100
10 313 26 -1.609437912434100
10 313 224 -1.609437912434100
10 313 55 -1.609437912434100
10 329 26 0.000000000000000
10 1823 259 0.000000000000000
10 915 13 0.000000000000000
10 1043 531 0.000000000000000
10 1902 35 0.000000000000000
10 638 1146 0.000000000000000
10 127 128 0.000000000000000
10 62 257 0.000000000000000
10 1532 92 0.000000000000000
10 1087 564 0.000000000000000
10 2576 138 0.000000000000000
10 205 55 0.000000000000000
10 325 12 -2.079441541679836
10 325 171 -2.079441541679836
10 325 297 -2.079441541679836
10 325 1333 -2.079441541679836
10 325 212 -2.079441541679836
10 325 71 -2.079441541679836
10 325 352 -2.079441541679836
10 325 273 -2.079441541679836
10 1810 22 0.000000000000000
10 143 617 -1.791759469228055
10 143 294 -1.791759469228055
10 143 1084 -1.791759469228055
10 143 1173 -1.791759469228055
10 143 917 -1.791759469228055
10 143 199 -1.791759469228055
10 536 10 0.000000000000000
10 2532 29 0.000000000000000
10 1315 32 0.000000000000000
10 1148 71 0.000000000000000
10 652 187 -0.693147180559945
10 652 2148 -0.693147180559945
10 611 1175 -2.890371757896165
10 611 2723 -2.890371757896165
10 611 1691 -2.890371757896165
10 611 2447 -2.890371757896165
10 611 201 -2.890371757896165
10 611 119 -1.280933845462064
10 611 395 -2.890371757896165
10 611 40 -2.890371757896165
10 611 1046 -2.890371757896165
10 611 270 -2.890371757896165
10 611 682 -2.197224577336220
10 611 381 -2.197224577336220
10 352 611 -1.098612288668110
10 352 71 -1.098612288668110
10 352 22 -1.098612288668110
10 882 1450 -0.693147180559945
10 882 1485 -0.693147180559945
10 522 15 0.000000000000000
10 276 18 0.000000000000000
10 608 20 0.000000000000000
10 654 2201 0.000000000000000
10 23 242 -3.258096538021482
10 23 901 -3.258096538021482
10 23 1378 -3.258096538021482
10 23 478 -2.159484249353372
10 23 1221 -3.258096538021482
10 23 1609 -3.258096538021482
10 23 1201 -3.258096538021482
10 23 38 -3.258096538021482
10 23 543 -0.955511445027436
10 23 199 -3.258096538021482
10 23 531 -1.648658625587382
10 383 57 0.000000000000000
10 243 70 0.000000000000000
10 2289 71 0.000000000000000
10 864 260 0.000000000000000
10 177 90 -0.405465108108164
10 177 252 -1.098612288668110
10 624 344 0.000000000000000
10 1324 536 0.000000000000000
10 2112 384 0.000000000000000
10 176 55 0.000000000000000
10 1035 10 -0.693147180559945
10 1035 260 -0.693147180559945
10 201 194 -2.302585092994045
10 201 2195 -2.302585092994045
10 201 1266 -2.302585092994045
10 201 157 -2.302585092994045
10 201 313 -2.302585092994045
10 201 18 -2.302585092994045
10 201 247 -2.302585092994045
10 201 190 -2.302585092994045
10 201 396 -2.302585092994045
10 201 587 -2.302585092994045
10 1194 1195 0.000000000000000
10 111 171 0.000000000000000
10 2414 219 0.000000000000000
10 204 11 0.000000000000000
10 633 1288 0.000000000000000
10 564 71 0.000000000000000
10 2329 23 0.000000000000000
10 1650 254 0.000000000000000
10 1817 1801 0.000000000000000
10 307 1119 -0.693147180559945
10 307 10 -0.693147180559945
10 209 26 0.000000000000000
10 1211 57 0.000000000000000
10 227 2729 -1.098612288668110
10 227 224 -1.098612288668110
10 227 587 -1.098612288668110
10 424 10 0.000000000000000
10 2416 70 0.000000000000000
10 924 23 -1.609437912434100
10 924 71 -1.609437912434100
10 924 874 -1.609437912434100
10 924 915 -0.916290731874155
10 710 87 0.000000000000000
10 1566 118 0.000000000000000
10 1332 219 0.000000000000000
10 737 81 0.000000000000000
10 1450 577 0.000000000000000
10 2007 651 0.000000000000000
10 1621 75 0.000000000000000
10 1007 20 0.000000000000000
10 916 1170 0.000000000000000
10 159 71 0.000000000000000
10 40 41 0.000000000000000
10 2632 57 0.000000000000000
10 436 70 0.000000000000000
10 174 322 -4.454347296253507
10 174 276 -4.454347296253507
10 174 201 -4.454347296253507
10 174 908 -4.454347296253507
10 174 40 -4.454347296253507
10 174 230 -4.454347296253507
10 174 588 -3.761200115693562
10 174 11 -3.761200115693562
10 174 148 -3.068052935133617
10 174 611 -3.761200115693562
10 174 575 -4.454347296253507
10 174 352 -4.454347296253507
10 174 1538 -4.454347296253507
10 174 270 -3.761200115693562
10 174 773 -4.454347296253507
10 174 71 -3.355735007585398
10 174 115 -4.454347296253507
10 174 23 -4.454347296253507
10 174 18 -1.969440646465507
10 174 247 -4.454347296253507
10 174 568 -4.454347296253507
10 174 385 -4.454347296253507
10 174 404 -4.454347296253507
10 174 273 -4.454347296253507
10 174 79 -3.761200115693562
10 174 344 -4.454347296253507
10 174 10 -3.761200115693562
10 174 700 -4.454347296253507
10 174 118 -3.355735007585398
10 174 57 -2.662587827025453
10 174 2110 -4.454347296253507
10 174 12 -3.761200115693562
10 174 213 -4.454347296253507
10 174 171 -4.454347296253507
10 174 7 -3.761200115693562
10 174 307 -4.454347296253507
10 174 1110 -4.454347296253507
10 174 406 -2.662587827025453
10 174 172 -4.454347296253507
10 174 22 -4.454347296253507
10 174 52 -4.454347296253507
10 174 313 -4.454347296253507
10 174 994 -4.454347296253507
10 174 933 -4.454347296253507
10 174 390 -4.454347296253507
10 174 70 -4.454347296253507
10 174 1188 -4.454347296253507
10 174 679 -4.454347296253507
10 174 386 -4.454347296253507
10 174 601 -4.454347296253507
10 103 10 0.000000000000000
10 141 23 -0.693147180559945
10 141 22 -0.693147180559945
10 88 118 -0.693147180559945
10 88 12 -0.693147180559945
10 1272 178 0.000000000000000
10 266 71 0.000000000000000
10 2114 178 0.000000000000000
10 1052 259 0.000000000000000
10 711 712 0.000000000000000
10 118 1210 -2.833213344056216
10 118 324 -2.833213344056216
10 118 52 -2.833213344056216
10 118 115 -2.140066163496271
10 118 57 -2.833213344056216
10 118 23 -2.833213344056216
10 118 18 -2.140066163496271
10 118 201 -2.833213344056216
10 118 661 -2.833213344056216
10 118 119 -2.833213344056216
10 118 933 -2.140066163496271
10 118 286 -2.833213344056216
10 118 162 -2.833213344056216
10 118 611 -2.833213344056216
10 1508 79 0.000000000000000
10 346 36 -1.609437912434100
10 346 152 -1.609437912434100
10 346 71 -1.609437912434100
10 346 79 -1.609437912434100
10 346 11 -1.609437912434100
10 48 2089 0.000000000000000
10 1150 425 0.000000000000000
10 12 83 -1.170071252650255
10 12 40 -2.268683541318364
10 12 924 -3.367295829986474
10 12 503 -3.367295829986474
10 12 87 -2.674148649426529
10 12 1779 -3.367295829986474
10 12 1096 -3.367295829986474
10 12 637 -2.674148649426529
10 12 201 -2.674148649426529
10 12 408 -3.367295829986474
10 12 119 -1.575536360758419
10 478 10 -0.693147180559945
10 478 87 -0.693147180559945
10 73 572 -2.639057329615259
10 73 794 -0.074107972153722
10 661 23 -1.098612288668110
10 661 71 -1.098612288668110
10 661 143 -1.098612288668110
10 390 538 -1.945910149055313
10 390 62 -1.945910149055313
10 390 385 -1.945910149055313
10 390 575 -1.945910149055313
10 390 143 -1.945910149055313
10 390 180 -1.945910149055313
10 390 812 -1.945910149055313
10 442 23 0.000000000000000
10 425 227 -0.693147180559945
10 425 850 -0.693147180559945
10 337 83 -1.098612288668110
10 337 71 -1.098612288668110
10 337 75 -1.098612288668110
10 26 1562 -1.791759469228055
10 26 93 -1.791759469228055
10 26 2288 -1.791759469228055
10 26 265 -1.791759469228055
10 26 1487 -1.791759469228055
10 26 1737 -1.791759469228055
10 524 70 0.000000000000000
10 150 152 -0.693147180559945
10 150 10 -0.693147180559945
10 312 390 0.000000000000000
10 122 1010 0.000000000000000
10 87 213 0.000000000000000
10 96 10 0.000000000000000
10 31 71 -0.693147180559945
10 31 98 -0.693147180559945
10 1136 71 0.000000000000000
10 71 1213 -3.583518938456110
10 71 751 -3.583518938456110
10 71 2187 -3.583518938456110
10 71 342 -3.583518938456110
10 71 423 -3.583518938456110
10 71 39 -2.890371757896165
10 71 1587 -3.583518938456110
10 71 273 -3.583518938456110
10 71 494 -3.583518938456110
10 71 407 -3.583518938456110
10 71 677 -3.583518938456110
10 71 803 -2.890371757896165
10 71 1032 -3.583518938456110
10 71 227 -3.583518938456110
10 71 902 -2.484906649788000
10 71 2151 -3.583518938456110
10 71 1531 -3.583518938456110
10 71 1836 -2.484906649788000
10 71 1990 -3.583518938456110
10 71 2246 -2.484906649788000
10 71 265 -3.583518938456110
10 71 339 -3.583518938456110
10 71 474 -3.583518938456110
10 71 527 -3.583518938456110
10 71 664 -3.583518938456110
10 71 2503 -3.583518938456110
10 71 1387 -3.583518938456110
10 71 292 -3.583518938456110
10 172 246 -0.693147180559945
10 172 52 -0.693147180559945
10 1776 23 -0.693147180559945
10 1776 203 -0.693147180559945
10 369 10 -0.182321556793955
10 369 29 -1.791759469228055
10 2604 71 0.000000000000000
10 18 635 -4.234106504597260
10 18 19 -4.234106504597260
10 18 650 -4.234106504597260
10 18 1288 -4.234106504597260
10 18 1109 -4.234106504597260
10 18 168 -4.234106504597260
10 18 80 -4.234106504597260
10 18 2030 -4.234106504597260
10 18 201 -4.234106504597260
10 18 289 -4.234106504597260
10 18 205 -3.540959324037314
10 18 119 -2.624668592163159
10 18 765 -4.234106504597260
10 18 40 -2.624668592163159
10 18 193 -4.234106504597260
10 18 1046 -4.234106504597260
10 18 2006 -4.234106504597260
10 18 1564 -4.234106504597260
10 18 477 -3.540959324037314
10 18 682 -4.234106504597260
10 18 52 -2.442347035369204
10 18 31 -4.234106504597260
10 18 216 -4.234106504597260
10 18 721 -4.234106504597260
10 18 190 -4.234106504597260
10 18 1495 -4.234106504597260
10 18 1542 -4.234106504597260
10 18 1630 -4.234106504597260
10 18 88 -2.624668592163159
10 18 209 -4.234106504597260
10 18 637 -2.442347035369204
10 18 656 -4.234106504597260
10 18 859 -4.234106504597260
10 18 149 -4.234106504597260
10 18 1625 -4.234106504597260
10 18 1052 -4.234106504597260
10 18 270 -3.540959324037314
10 18 162 -2.847812143477369
10 18 337 -4.234106504597260
10 18 759 -4.234106504597260
10 18 317 -4.234106504597260
10 819 73 0.000000000000000
10 1063 933 0.000000000000000
10 562 52 0.000000000000000
10 1586 1587 0.000000000000000
10 231 964 0.000000000000000
10 79 227 -3.737669618283368
10 79 26 -3.044522437723423
10 79 325 -3.737669618283368
10 79 276 -3.737669618283368
10 79 57 -3.737669618283368
10 79 275 -3.737669618283368
10 79 450 -3.737669618283368
10 79 36 -1.791759469228055
10 79 18 -1.658228076603532
10 79 143 -3.737669618283368
10 79 774 -3.737669618283368
10 79 933 -2.128231705849268
10 79 464 -3.737669618283368
10 79 213 -3.737669618283368
10 79 12 -3.044522437723423
10 79 309 -3.737669618283368
10 79 53 -3.737669618283368
10 79 611 -2.639057329615259
10 79 385 -3.737669618283368
10 79 284 -3.737669618283368
10 79 23 -3.737669618283368
10 162 57 -0.693147180559945
10 162 259 -0.693147180559945
10 589 20 0.000000000000000
10 682 310 -0.693147180559945
10 682 901 -0.693147180559945
10 343 344 0.000000000000000
10 355 601 0.000000000000000
10 2326 70 0.000000000000000
10 420 23 0.000000000000000
10 1445 199 0.000000000000000
10 2158 371 0.000000000000000
10 571 15 0.000000000000000
10 35 95 -4.969813299576001
10 35 325 -4.969813299576001
10 35 80 -4.969813299576001
10 35 1180 -4.969813299576001
10 35 588 -4.276666119016055
10 35 1286 -4.969813299576001
10 35 148 -3.871201010907891
10 35 611 -4.276666119016055
10 35 71 -2.890371757896165
10 35 404 -4.969813299576001
10 35 270 -4.276666119016055
10 35 276 -4.969813299576001
10 35 115 -3.871201010907891
10 35 177 -4.969813299576001
10 35 23 -3.583518938456110
10 35 18 -2.772588722239781
10 35 1347 -4.969813299576001
10 35 568 -4.969813299576001
10 35 1693 -4.969813299576001
10 35 654 -4.969813299576001
10 35 79 -3.871201010907891
10 35 10 -3.583518938456110
10 35 1888 -4.969813299576001
10 35 682 -4.969813299576001
10 35 785 -4.969813299576001
10 35 450 -4.969813299576001
10 35 200 -4.276666119016055
10 35 578 -4.969813299576001
10 35 2055 -4.969813299576001
10 35 119 -4.969813299576001
10 35 765 -4.276666119016055
10 35 1604 -4.969813299576001
10 35 406 -3.871201010907891
10 35 22 -4.276666119016055
10 35 52 -4.276666119016055
10 35 612 -4.969813299576001
10 35 446 -4.969813299576001
10 35 2441 -4.969813299576001
10 35 179 -4.969813299576001
10 35 933 -3.871201010907891
10 35 1501 -4.969813299576001
10 35 70 -4.969813299576001
10 35 807 -4.969813299576001
10 35 2546 -4.969813299576001
10 35 877 -4.969813299576001
10 35 2184 -4.969813299576001
10 35 652 -4.969813299576001
10 35 2041 -4.969813299576001
10 35 298 -4.969813299576001
10 35 210 -4.969813299576001
10 35 1564 -4.969813299576001
10 35 40 -4.276666119016055
10 35 730 -4.969813299576001
10 35 627 -4.969813299576001
10 35 203 -3.871201010907891
10 35 161 -4.276666119016055
10 35 575 -4.969813299576001
10 35 1066 -4.969813299576001
10 35 36 -3.871201010907891
10 35 266 -4.969813299576001
10 35 1577 -4.969813299576001
10 35 1052 -4.969813299576001
10 35 1792 -4.969813299576001
10 35 55 -4.969813299576001
10 35 548 -4.969813299576001
10 35 118 -4.276666119016055
10 35 1440 -4.969813299576001
10 35 57 -3.360375387141900
10 35 1297 -4.969813299576001
10 35 1086 -4.969813299576001
10 35 2407 -4.969813299576001
10 35 1477 -4.969813299576001
10 35 867 -4.969813299576001
10 35 385 -4.276666119016055
10 35 798 -4.969813299576001
10 35 12 -3.023903150520687
10 35 32 -4.969813299576001
10 35 116 -4.969813299576001
10 35 350 -4.969813299576001
10 35 313 -4.969813299576001
10 35 2477 -4.969813299576001
10 35 15 -4.969813299576001
10 35 661 -4.969813299576001
10 35 1043 -4.969813299576001
10 35 425 -4.969813299576001
10 35 188 -4.969813299576001
10 35 26 -4.969813299576001
10 35 381 -4.969813299576001
10 459 15 0.000000000000000
10 406 118 -1.945910149055313
10 406 1203 -1.945910149055313
10 406 219 -1.945910149055313
10 406 87 -1.945910149055313
10 406 962 -1.945910149055313
10 406 10 -1.945910149055313
10 406 1758 -1.945910149055313
10 2275 55 0.000000000000000
10 22 458 -1.791759469228055
10 22 23 -2.484906649788000
10 22 143 -2.484906649788000
10 22 1075 -1.791759469228055
10 22 71 -2.484906649788000
10 22 689 -1.791759469228055
10 22 26 -2.484906649788000
10 22 55 -2.484906649788000
10 22 172 -2.484906649788000
10 1461 23 0.000000000000000
10 1189 35 0.000000000000000
10 52 73 -2.564949357461537
10 52 118 -2.564949357461537
10 52 1121 -2.564949357461537
10 52 115 -2.564949357461537
10 52 1630 -2.564949357461537
10 52 390 -2.564949357461537
10 52 1533 -2.564949357461537
10 52 2432 -2.564949357461537
10 52 307 -2.564949357461537
10 52 26 -2.564949357461537
10 52 90 -2.564949357461537
10 52 396 -2.564949357461537
10 52 55 -2.564949357461537
10 874 35 -1.609437912434100
10 874 13 -0.223143551314210
10 36 118 -1.386294361119891
10 36 18 -1.386294361119891
10 36 171 -1.386294361119891
10 36 7 -1.386294361119891
10 76 77 0.000000000000000
10 788 115 0.000000000000000
10 1311 10 0.000000000000000
10 1460 10 0.000000000000000
10 251 118 -2.302585092994045
10 251 588 -2.302585092994045
10 251 81 -2.302585092994045
10 251 36 -1.609437912434100
10 251 152 -1.609437912434100
10 251 611 -2.302585092994045
10 251 71 -2.302585092994045
10 251 55 -2.302585092994045
10 298 933 -0.693147180559945
10 298 7 -0.693147180559945
10 210 10 0.000000000000000
10 1826 32 0.000000000000000
10 273 73 -1.609437912434100
10 273 118 -1.609437912434100
10 273 32 -1.609437912434100
10 273 251 -1.609437912434100
10 273 1429 -1.609437912434100
10 77 26 0.000000000000000
10 1038 505 0.000000000000000
10 575 23 -1.791759469228055
10 575 385 -1.098612288668110
10 575 71 -1.791759469228055
10 575 2485 -1.791759469228055
10 575 2045 -1.791759469228055
10 2680 73 0.000000000000000
10 627 10 0.000000000000000
10 1190 70 0.000000000000000
10 2620 2619 0.000000000000000
10 164 969 -0.693147180559945
10 164 1326 -0.693147180559945
10 556 659 0.000000000000000
10 464 528 0.000000000000000
10 247 194 -1.609437912434100
10 247 364 -1.609437912434100
10 247 1585 -1.609437912434100
10 247 547 -1.609437912434100
10 247 306 -1.609437912434100
10 2297 79 0.000000000000000
10 181 1007 -1.098612288668110
10 181 15 -1.098612288668110
10 181 55 -1.098612288668110
10 462 171 0.000000000000000
10 2614 55 0.000000000000000
10 153 207 0.000000000000000
10 2159 1327 0.000000000000000
10 807 1148 -0.693147180559945
10 807 1086 -0.693147180559945
10 755 75 0.000000000000000
10 1377 23 0.000000000000000
10 566 10 -0.405465108108164
10 566 226 -1.098612288668110
10 25 71 0.000000000000000
10 180 1001 0.000000000000000
10 157 73 -0.693147180559945
10 157 71 -0.693147180559945
10 753 2501 0.000000000000000
10 335 75 0.000000000000000
10 1578 71 0.000000000000000
10 961 325 0.000000000000000
10 2386 10 0.000000000000000
10 382 10 0.000000000000000
10 237 227 -1.098612288668110
10 237 122 -1.098612288668110
10 237 1393 -1.098612288668110
10 450 52 -0.693147180559945
10 450 532 -0.693147180559945
10 32 71 0.000000000000000
10 331 1931 0.000000000000000
10 1512 259 0.000000000000000
10 761 10 0.000000000000000
10 493 354 0.000000000000000
10 213 12 -0.693147180559945
10 213 248 -0.693147180559945
10 613 2323 0.000000000000000
10 1337 371 0.000000000000000
10 901 251 0.000000000000000
10 1863 10 0.000000000000000
10 236 77 0.000000000000000
10 2065 79 0.000000000000000
10 1121 20 0.000000000000000
10 1066 52 -1.098612288668110
10 1066 87 -1.098612288668110
10 1066 682 -1.098612288668110
10 80 152 0.000000000000000
10 274 23 0.000000000000000
10 920 10 -0.693147180559945
10 920 251 -0.693147180559945
10 138 23 -0.693147180559945
10 138 26 -0.693147180559945
10 2013 908 0.000000000000000
10 148 118 -2.484906649788000
10 148 933 -2.484906649788000
10 148 29 -2.484906649788000
10 148 87 -2.484906649788000
10 148 10 -1.386294361119891
10 148 86 -0.875468737353900
10 385 716 -2.833213344056216
10 385 44 -2.833213344056216
10 385 369 -0.753771802376380
10 385 22 -2.833213344056216
10 385 459 -2.833213344056216
10 385 36 -2.140066163496271
10 385 70 -2.833213344056216
10 385 71 -2.833213344056216
10 385 538 -2.833213344056216
10 2324 143 0.000000000000000
10 2556 143 0.000000000000000
10 65 716 0.000000000000000
10 115 83 -1.609437912434100
10 115 52 -0.510825623765991
10 115 381 -1.609437912434100
10 81 118 -2.233592221507094
10 81 406 -3.332204510175204
10 81 184 -3.332204510175204
10 81 874 -3.332204510175204
10 81 57 -2.639057329615259
10 81 388 -3.332204510175204
10 81 200 -3.332204510175204
10 81 18 -2.233592221507094
10 81 201 -3.332204510175204
10 81 464 -3.332204510175204
10 81 1063 -3.332204510175204
10 81 313 -3.332204510175204
10 81 213 -2.639057329615259
10 81 638 -3.332204510175204
10 81 7 -2.233592221507094
10 81 337 -3.332204510175204
10 81 148 -3.332204510175204
10 81 174 -3.332204510175204
10 81 71 -3.332204510175204
10 81 908 -3.332204510175204
10 1699 325 0.000000000000000
10 1347 152 -0.405465108108164
10 1347 259 -1.098612288668110
10 568 73 0.000000000000000
10 304 305 -0.693147180559945
10 304 1032 -0.693147180559945
10 1517 573 0.000000000000000
10 2027 212 0.000000000000000
10 560 561 -0.693147180559945
10 560 1205 -0.693147180559945
10 315 238 -0.693147180559945
10 315 327 -0.693147180559945
10 53 1038 0.000000000000000
10 2030 23 -0.693147180559945
10 2030 71 -0.693147180559945
10 1684 1685 0.000000000000000
10 200 118 -0.875468737353900
10 200 12 -2.484906649788000
10 200 57 -2.484906649788000
10 200 18 -1.386294361119891
10 200 10 -2.484906649788000
10 200 933 -2.484906649788000
10 731 310 0.000000000000000
10 119 767 -1.609437912434100
10 119 425 -0.916290731874155
10 119 392 -1.609437912434100
10 119 252 -1.609437912434100
10 2107 146 0.000000000000000
10 171 304 -2.397895272798371
10 171 787 -2.397895272798371
10 171 52 -2.397895272798371
10 171 7 -2.397895272798371
10 171 902 -2.397895272798371
10 171 108 -2.397895272798371
10 171 18 -2.397895272798371
10 171 71 -1.704748092238425
10 171 55 -2.397895272798371
10 171 23 -2.397895272798371
10 1809 109 0.000000000000000
10 1060 344 0.000000000000000
10 1813 71 0.000000000000000
10 284 22 0.000000000000000
10 812 525 -0.693147180559945
10 812 273 -0.693147180559945
10 1806 73 0.000000000000000
10 2359 57 0.000000000000000
10 1825 259 0.000000000000000
10 994 933 -0.693147180559945
10 994 611 -0.693147180559945
10 1939 90 0.000000000000000
10 310 39 -0.693147180559945
10 310 1084 -0.693147180559945
10 2245 2246 0.000000000000000
10 792 22 0.000000000000000
10 1188 774 0.000000000000000
10 688 70 0.000000000000000
10 529 310 0.000000000000000
10 322 118 0.000000000000000
10 533 152 -0.693147180559945
10 533 25 -0.693147180559945
10 1851 10 0.000000000000000
10 1419 1452 0.000000000000000
10 2052 35 0.000000000000000
10 477 12 -1.098612288668110
10 477 109 -1.098612288668110
10 477 34 -1.098612288668110
10 908 635 -1.945910149055313
10 908 177 -1.945910149055313
10 908 921 -1.945910149055313
10 908 364 -1.945910149055313
10 908 1004 -1.945910149055313
10 908 317 -1.945910149055313
10 908 248 -1.945910149055313
10 203 23 -1.098612288668110
10 203 1121 -1.098612288668110
10 203 1276 -1.098612288668110
10 2484 10 0.000000000000000
10 161 1165 -2.564949357461537
10 161 52 -0.955511445027436
10 161 262 -2.564949357461537
10 161 162 -1.466337068793427
10 161 10 -2.564949357461537
10 161 119 -1.871802176901591
10 67 68 0.000000000000000
10 1766 12 0.000000000000000
10 2440 10 0.000000000000000
10 656 157 0.000000000000000
10 1642 254 0.000000000000000
10 828 527 0.000000000000000
10 1977 10 0.000000000000000
10 2384 22 0.000000000000000
10 2032 23 0.000000000000000
10 578 73 0.000000000000000
10 2047 70 0.000000000000000
10 989 270 0.000000000000000
10 559 15 0.000000000000000
10 1230 259 0.000000000000000
10 2406 575 -0.693147180559945
10 2406 352 -0.693147180559945
10 1458 10 0.000000000000000
10 861 57 0.000000000000000
10 550 12 0.000000000000000
10 1119 55 0.000000000000000
10 674 34 -0.693147180559945
10 674 35 -0.693147180559945
10 2082 55 0.000000000000000
10 44 45 0.000000000000000
10 15 23 -0.693147180559945
10 15 1923 -0.693147180559945
10 188 273 0.000000000000000
10 1968 71 0.000000000000000
10 538 23 -1.386294361119891
10 538 611 -1.386294361119891
10 538 71 -0.693147180559945
10 1374 259 0.000000000000000
10 2327 32 0.000000000000000
10 498 1431 -0.693147180559945
10 498 71 -0.693147180559945
11 933 1283 -1.945910149055313
11 933 19 -1.945910149055313
11 933 270 -1.945910149055313
11 933 149 -1.945910149055313
11 933 266 -1.945910149055313
11 933 119 -1.252762968495368
11 57 408 -1.386294361119891
11 57 52 -0.693147180559945
11 57 119 -1.386294361119891
11 23 38 -1.386294361119891
11 23 543 -0.693147180559945
11 23 531 -1.386294361119891
11 18 205 -3.135494215929150
11 18 52 -1.526056303495049
11 18 556 -3.135494215929150
11 18 158 -2.442347035369204
11 18 646 -3.135494215929150
11 18 119 -1.526056303495049
11 18 31 -3.135494215929150
11 18 40 -3.135494215929150
11 18 773 -3.135494215929150
11 18 195 -3.135494215929150
11 18 921 -3.135494215929150
11 18 532 -2.442347035369204
11 18 627 -3.135494215929150
11 247 194 0.000000000000000
11 143 1813 0.000000000000000
11 12 83 -1.609437912434100
11 12 149 -1.609437912434100
11 12 1941 -1.609437912434100
11 12 532 -1.609437912434100
11 12 13 -1.609437912434100
11 26 2678 0.000000000000000
11 7 364 0.000000000000000
11 611 408 -1.609437912434100
11 611 532 -1.609437912434100
11 611 119 -1.609437912434100
11 611 792 -1.609437912434100
11 611 1177 -1.609437912434100
11 71 2603 -1.791759469228055
11 71 1814 -1.791759469228055
11 71 305 -1.791759469228055
11 71 901 -1.791759469228055
11 71 373 -1.098612288668110
11 2605 2053 0.000000000000000
11 908 163 -0.693147180559945
11 908 1267 -0.693147180559945
12 19 57 0.000000000000000
12 325 23 0.000000000000000
12 109 10 0.000000000000000
12 274 23 0.000000000000000
12 86 545 -0.693147180559945
12 86 326 -0.693147180559945
12 536 10 0.000000000000000
12 1845 26 0.000000000000000
12 148 149 0.000000000000000
12 71 246 0.000000000000000
12 1072 313 0.000000000000000
12 194 879 -0.693147180559945
12 194 55 -0.693147180559945
12 276 119 0.000000000000000
12 262 261 -0.693147180559945
12 262 35 -0.693147180559945
12 29 862 -1.791759469228055
12 29 927 -1.791759469228055
12 29 931 -1.791759469228055
12 29 64 -1.791759469228055
12 29 1012 -1.791759469228055
12 29 30 -1.791759469228055
12 1978 23 0.000000000000000
12 18 201 0.000000000000000
12 1364 276 0.000000000000000
12 11 18 0.000000000000000
12 654 10 -0.693147180559945
12 654 2365 -0.693147180559945
12 79 36 -1.791759469228055
12 79 18 -0.693147180559945
12 79 933 -1.791759469228055
12 79 57 -1.791759469228055
12 53 403 0.000000000000000
12 162 23 -0.693147180559945
12 162 26 -0.693147180559945
12 10 566 -2.772588722239781
12 10 32 -2.772588722239781
12 10 529 -2.772588722239781
12 10 18 -2.079441541679836
12 10 201 -2.772588722239781
12 10 661 -2.772588722239781
12 10 12 -2.772588722239781
12 10 464 -2.772588722239781
12 10 1007 -2.772588722239781
12 10 564 -2.772588722239781
12 10 273 -2.772588722239781
12 10 369 -2.079441541679836
12 10 71 -2.772588722239781
12 10 22 -2.772588722239781
12 836 1922 0.000000000000000
12 785 22 0.000000000000000
12 208 2345 0.000000000000000
12 261 20 0.000000000000000
12 200 1630 0.000000000000000
12 289 109 0.000000000000000
12 119 1593 -3.091042453358316
12 119 1648 -3.091042453358316
12 119 208 -1.992430164690206
12 119 1273 -3.091042453358316
12 119 261 -3.091042453358316
12 119 1298 -3.091042453358316
12 119 644 -3.091042453358316
12 119 1715 -3.091042453358316
12 119 119 -3.091042453358316
12 119 503 -3.091042453358316
12 119 390 -3.091042453358316
12 119 2384 -3.091042453358316
12 119 55 -3.091042453358316
12 119 467 -3.091042453358316
12 119 386 -3.091042453358316
12 119 71 -3.091042453358316
12 119 2163 -3.091042453358316
12 119 203 -2.397895272798371
12 119 392 -3.091042453358316
12 1046 1338 0.000000000000000
12 452 35 0.000000000000000
12 35 23 -1.098612288668110
12 35 71 -1.791759469228055
12 35 1176 -1.791759469228055
12 35 408 -1.791759469228055
12 35 152 -1.791759469228055
12 1779 70 0.000000000000000
12 1729 23 0.000000000000000
12 22 71 0.000000000000000
12 190 88 0.000000000000000
12 395 157 0.000000000000000
12 1646 23 0.000000000000000
12 52 90 -2.639057329615259
12 52 1143 -2.639057329615259
12 52 962 -2.639057329615259
12 52 836 -2.639057329615259
12 52 903 -2.639057329615259
12 52 429 -2.639057329615259
12 52 227 -2.639057329615259
12 52 200 -2.639057329615259
12 52 710 -2.639057329615259
12 52 198 -2.639057329615259
12 52 307 -1.945910149055313
12 52 10 -2.639057329615259
12 52 484 -2.639057329615259
12 549 55 0.000000000000000
12 1298 23 0.000000000000000
12 1886 79 -0.693147180559945
12 1886 555 -0.693147180559945
12 149 437 0.000000000000000
12 1566 118 0.000000000000000
12 195 55 0.000000000000000
12 1096 118 0.000000000000000
12 163 71 0.000000000000000
12 2328 22 0.000000000000000
12 34 25 0.000000000000000
12 70 23 -0.693147180559945
12 70 57 -0.693147180559945
12 201 194 -1.504077396776274
12 201 328 -2.197224577336220
12 201 1048 -2.197224577336220
12 201 1501 -2.197224577336220
